code,term
B000.,Malignant tumour of vermilion border of upper lip
B0000,"Malignant neoplasm of upper lip, external"
B0001,"Malignant neoplasm of upper lip, lipstick area"
B000z,"Malignant neoplasm of upper lip, vermilion border NOS"
B0010,"Malignant neoplasm of lower lip, external"
B0011,Malignant tumour of vermilion border of lower lip
B001z,"Malignant neoplasm of lower lip, vermilion border NOS"
B002.,Malignant tumour of upper labial mucosa
B0021,Malignant tumour of fraenum of upper lip
B002z,"Malignant neoplasm of upper lip, inner aspect NOS"
B0030,"Malignant neoplasm of lower lip, buccal aspect"
B0031,Malignant tumour of fraenum of lower lip
B0032,"Malignant neoplasm of lower lip, mucosa"
B003z,"Malignant neoplasm of lower lip, inner aspect NOS"
B004.,"Malignant neoplasm of lip unspecified, inner aspect"
B0042,"Malignant neoplasm of lip unspecified, mucosa"
B0043,Malignant tumour of labial mucosa
B005.,Malignant tumour of commissure of lip
B006.,Malignant neoplasm of overlapping lesion of lip
B00z0,"Malignant neoplasm of lip, unspecified, external"
B00z1,"Malignant neoplasm of lip, unspecified, lipstick area"
B00zz,"Malignant neoplasm of lip, vermilion border NOS"
B01..,Malignant tumour of tongue
B010.,Malignant tumour of base of tongue
B0100,Malignant neoplasm of base of tongue dorsal surface
B010z,Malignant neoplasm of fixed part of tongue NOS
B011.,Malignant neoplasm of dorsal surface of tongue
B011z,Malignant neoplasm of dorsum of tongue NOS
B012.,"Malignant neoplasm of tongue, tip and lateral border"
B013.,Malignant neoplasm of ventral surface of tongue
B0130,Malig tumour anterior two-thirds of tongue ventral surface
B0131,Malignant tumour of fraenum linguae
B013z,Malignant neoplasm of ventral tongue surface NOS
B014.,Malignant neoplasm of anterior 2/3 of tongue unspecified
B015.,Malignant tumour of junctional zone of tongue
B016.,Malignant tumour of lingual tonsil
B017.,Malignant overlapping lesion of tongue
B01y.,Malignant neoplasm of other sites of tongue
B01z.,Malignant neoplasm of tongue NOS
B02..,Malignant tumour of major salivary gland
B020.,Malignant tumour of parotid gland
B021.,Malignant tumour of submandibular gland
B022.,Malignant tumour of sublingual gland
B02y.,Malignant neoplasm of other major salivary glands
B02z.,Malignant neoplasm of major salivary gland NOS
B03..,Malignant tumour of gum
B030.,Malignant tumour of upper gingiva
B031.,Malignant tumour of lower gingiva
B03y.,Malignant neoplasm of other sites of gum
B03z.,Malignant neoplasm of gum NOS
B04..,Malignant tumour of floor of mouth
B040.,Malignant tumour of anterior floor of mouth
B041.,Malignant tumour of lateral floor of mouth
B042.,"Malignant neoplasm, overlapping lesion of floor of mouth"
B04y.,Malignant neoplasm of other sites of floor of mouth
B04z.,Malignant neoplasm of floor of mouth NOS
B05..,Malignant neoplasm of other and unspecified parts of mouth
B050.,Malignant tumour of buccal mucosa
B051.,Malignant tumour of vestibule of mouth
B0510,Malignant tumour of upper buccal sulcus
B0511,Malignant tumour of lower buccal sulcus
B052.,Malignant tumour of hard palate
B053.,Malignant tumour of soft palate
B054.,Malignant tumour of uvula
B055.,Malignant neoplasm of palate unspecified
B0550,Malignant neoplasm of junction of hard and soft palate
B0551,Malignant tumour of palate
B055z,Malignant neoplasm of palate NOS
B056.,Malignant tumour of retromolar area
B057.,Overlapping lesion of other and unspecified parts of mouth
B05y.,Malignant neoplasm of other specified mouth parts
B05z.,Malignant neoplasm of mouth NOS
B05z0,Kaposi's sarcoma of palate
B06..,Malignant tumour of oropharynx
B060.,Malignant tumour of tonsil
B0600,Malignant neoplasm of faucial tonsil
B0601,Malignant neoplasm of palatine tonsil
B0602,Malignant neoplasm of overlapping lesion of tonsil
B060z,Malignant neoplasm tonsil NOS
B061.,Malignant tumour of tonsillar fossa
B062.,Malignant tumour of tonsillar pillar
B0621,Malignant tumour of glossopalatine fold
B0622,Malignant tumour of anterior tonsillar pillar
B062z,Malignant neoplasm of tonsillar fossa NOS
B063.,Malignant tumour of vallecula
B064.,Malignant neoplasm of anterior epiglottis
B0640,"Malignant neoplasm of epiglottis, free border"
B0641,Malignant neoplasm of glossoepiglottic fold
B064z,Malignant neoplasm of anterior epiglottis NOS
B065.,Malignant neoplasm of junctional region of epiglottis
B066.,Malignant neoplasm of lateral wall of oropharynx
B067.,Malignant tumour of posterior wall of oropharynx
B06y.,"Malignant neoplasm of oropharynx, other specified sites"
B06yz,Malignant neoplasm of other specified site of oropharynx NOS
B06z.,Malignant neoplasm of oropharynx NOS
B07..,Malignant tumour of nasopharynx
B070.,Malignant tumour of roof of nasopharynx
B071.,Malignant tumour of posterior wall of nasopharynx
B0710,Malignant tumour of adenoid
B071z,Malignant neoplasm of posterior wall of nasopharynx NOS
B072.,Malignant tumour of lateral wall of nasopharynx
B0720,Malignant tumour of pharyngeal recess
B072z,Malignant neoplasm of lateral wall of nasopharynx NOS
B073.,Malignant tumour of anterior wall of nasopharynx
B0732,Malignant tumour posterior margin nasal septum and choanae
B073z,Malignant neoplasm of anterior wall of nasopharynx NOS
