code,term
G1yz1,Rheumatic left ventricular failure
G232.,Hypertensive heart&renal dis wth (congestive) heart failure
G234.,Hyperten heart&renal dis+both(congestv)heart and renal fail
G58..,Heart failure
G580.,Heart failure: [right] or [congestive]
G5800,Acute congestive heart failure
G5801,Chronic congestive heart failure
G5802,Decompensated cardiac failure
G5803,Compensated cardiac failure
G5810,Acute left ventricular failure
G582.,Acute heart failure
Q48y1,Congenital cardiac failure
X102X,Acute pulmonary oedema
X102Y,Acute cardiac pulmonary oedema
X202l,Right ventricular failure
XE0V8,Biventricular failure
XE0V9,Heart failure NOS
XE2QG,Left ventricular failure
XM1Qn,Impaired left ventricular function
Xa07h,Neonatal cardiac failure
XaIpn,Heart failure confirmed
