code,term
1434.,H/O: diabetes mellitus
66A3.,Diabetic on diet only
66A4.,Diabetic on oral treatment
66A5.,Diabetic on insulin
66AI.,Diabetic - good control
66AJ1,[Brittle] and/or [labile diabetes]
66AJz,Diabetic - poor control NOS
66AK.,Diabetic - cooperative patient
66AL.,Diabetic-uncooperative patient
C10..,Diabetes mellitus
C100.,Diabetes mellitus with no mention of complication
C100z,Diabetes mellitus NOS with no mention of complication
C101.,Diabetic ketoacidosis
C1010,Type 1 diabetes mellitus with ketoacidosis
C1011,Type 2 diabetes mellitus with ketoacidosis
C101y,Other specified diabetes mellitus with ketoacidosis
C101z,Diabetes mellitus NOS with ketoacidosis
C102.,Diabetes mellitus with hyperosmolar coma
C1020,"Diabetes mellitus, juvenile type, with hyperosmolar coma"
C1021,"Diabetes mellitus, adult onset, with hyperosmolar coma"
C102z,Diabetes mellitus NOS with hyperosmolar coma
C103.,Diabetes mellitus with ketoacidotic coma
C1030,Type 1 diabetes mellitus with ketoacidotic coma
C1031,Type II diabetes mellitus with ketoacidotic coma
C103y,Other specified diabetes mellitus with coma
C103z,Diabetes mellitus NOS with ketoacidotic coma
C1040,"Diabetes mellitus, juvenile type, with renal manifestation"
C1041,"Diabetes mellitus, adult onset, with renal manifestation"
C104y,Other specified diabetes mellitus with renal complications
C104z,Diabetes mellitus with nephropathy NOS
C105.,Diabetes mellitus with ophthalmic manifestation
C1050,"Diabetes mellitus, juvenile type, + ophthalmic manifestation"
C1051,"Diabetes mellitus, adult onset, + ophthalmic manifestation"
C105y,Other specified diabetes mellitus with ophthalmic complicatn
C105z,Diabetes mellitus NOS with ophthalmic manifestation
C1060,"Diabetes mellitus, juvenile, + neurological manifestation"
C1061,"Diabetes mellitus, adult onset, + neurological manifestation"
C106y,Other specified diabetes mellitus with neurological comps
C106z,Diabetes mellitus NOS with neurological manifestation
C107.,Diabetes mellitus with: [gangrene] or [periph circul disord]
C1070,"Diabetes mellitus, juvenile +peripheral circulatory disorder"
C1071,"Diabetes mellitus, adult, + peripheral circulatory disorder"
C1072,"Diabetes mellitus, adult with gangrene"
C1073,IDDM with peripheral circulatory disorder
C1074,NIDDM with peripheral circulatory disorder
C107z,Diabetes mellitus NOS with peripheral circulatory disorder
C1080,Type I diabetes mellitus with renal complications
C1081,Type I diabetes mellitus with ophthalmic complications
C1082,Type I diabetes mellitus with neurological complications
C1083,Type I diabetes mellitus with multiple complications
C1085,Type I diabetes mellitus with ulcer
C1086,Type I diabetes mellitus with gangrene
C1087,Type I diabetes mellitus with retinopathy
C1088,Type I diabetes mellitus - poor control
C1089,Type I diabetes mellitus maturity onset
C108y,Other specified diabetes mellitus with multiple comps
